,CrimeGroup_Name,Latitude,Longitude
19386,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.027388,75.522581
18077,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.192722,75.573361
18113,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.204294,75.55501
9521,MOTOR VEHICLE ACCIDENTS NON-FATAL,16.354237,75.647108
19546,MURDER,16.026898,75.512697
18081,MURDER,16.185456,75.593303
15438,MURDER,16.499494,75.252592
19598,MURDER,16.042006,75.555656
15439,MURDER,16.503354,75.226757
9880,MURDER,16.251879,75.658415
4434,MURDER,16.21072,75.762209
5078,MURDER,16.281824,75.922863
4186,MURDER,16.279919,75.933377
19185,MURDER,16.052235,75.539737
19119,MURDER,16.12796,75.52245
945,MURDER,15.941883,75.919787
873,MURDER,15.982773,75.9254
15370,MURDER,16.424888,75.337412
5323,MURDER,16.320871,75.901501
2943,MURDER,15.947674,75.641642
5401,MURDER,16.172535,75.655721
7641,MURDER,16.488879,75.137378
15486,MURDER,16.481451,75.399281
17854,MURDER,16.19977,75.51196
9060,MURDER,16.373394,75.525863
15322,MURDER,16.431223,75.271211
965,MURDER,16.114171,75.955854
4799,MURDER,16.193644,75.763213
4658,MURDER,16.238578,75.871851
9285,MURDER,16.237421,75.616477
8967,MURDER,16.347532,75.619954
16087,MURDER,16.283771,75.122223
5372,MURDER,16.172535,75.655721
15699,MURDER,16.498399,75.208087
9089,MURDER,16.348886,75.749781
17871,MURDER,16.215779,75.56412
17929,MURDER,16.173387,75.604057
5132,MURDER,16.147203,75.747065
8976,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.417513,75.438312
3119,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.286589,75.629661
1320,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.041492,75.937158
7768,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.535483,75.173363
17957,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.205912,75.507002
952,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,15.946658,75.939406
17374,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.0,75.0
6265,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,16.186047,75.697948
13118,NEGLIGENT ACT,15.965963,76.109203
19210,NEGLIGENT ACT,15.962741,75.460784
11853,NEGLIGENT ACT,16.175082,75.974633
18109,NEGLIGENT ACT,16.204985,75.613485
16762,NEGLIGENT ACT,16.505558,75.301057
9416,NEGLIGENT ACT,16.487832,75.44911
13348,NEGLIGENT ACT,15.96118,76.11441
17838,NEGLIGENT ACT,16.221946,75.554366
4388,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.30257,75.891142
4332,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.152771,75.693709
7684,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.476721,75.137311
17369,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.0,75.0
864,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.055021,75.953797
5658,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.172535,75.655721
4834,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.145843,75.814659
1323,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.131597,75.943307
9063,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.359652,75.616295
958,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.075971,75.961892
2546,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),15.968293,75.707281
16868,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.506166,75.274605
15745,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.499238,75.40034
2977,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),15.910669,75.652269
4873,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.156859,75.737229
2282,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),15.893865,75.616806
4682,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.185046,75.62419
15629,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),16.509218,75.259597
16874,OFFENCES PROMOTING ENEMITY,16.509469,75.294813
5442,OFFENCES RELATED TO MARRIAGE,16.172535,75.655721
6980,POCSO,16.18634,75.708077
4825,POCSO,16.284472,76.002607
7039,POCSO,16.187125,75.554421
7518,POCSO,16.477356,75.116092
4606,POCSO,16.172164,75.731876
5953,POCSO,16.182206,75.69603
6943,POCSO,16.186021,75.688514
19518,POCSO,16.084439,75.513276
1044,POCSO,15.943174,75.940436
2432,POCSO,15.851271,75.810782
2066,POCSO,15.982772,75.698432
2593,POCSO,15.927862,75.548072
16696,POCSO,16.50784,75.284994
4480,POCSO,16.209201,75.8888
9957,POCSO,16.455762,75.548521
5960,POCSO,16.181565,75.698603
6932,POCSO,16.168917,75.657194
1007,POCSO,16.040187,75.940891
11896,POCSO,16.202517,76.055728
11755,POCSO,16.138262,75.996192
16712,POCSO,16.513784,75.281267
5230,POCSO,16.249488,75.776124
7829,POCSO,16.553488,75.167866
7664,POCSO,16.442219,75.083371
9942,POCSO,16.259023,75.631452
14562,POCSO,16.031215,76.263513
7517,POCSO,16.470055,75.167114
6897,POCSO,16.341356,75.280077
10555,POCSO,16.070153,75.797549
2899,POCSO,15.534684,75.49809
6889,POCSO,16.30318,75.932397
2909,POCSO,15.913168,75.670225
2953,POCSO,15.900107,75.632628
12074,POCSO,16.115287,76.041873
12068,POCSO,16.066681,76.060457
2825,POCSO,15.922704,75.685124
16741,POCSO,16.503468,75.298949
6982,POCSO,16.176742,75.660996
3008,POCSO,15.917604,75.679524
9935,POCSO,16.241056,75.600142
2417,POCSO,15.915684,75.472169
1060,POCSO,16.057757,75.945472
14133,POCSO,16.11444,76.185357
16068,POCSO,16.466743,75.242309
7561,POCSO,16.422846,75.107555
15933,POCSO,16.509528,75.21768
16968,POISONING-PROFESSIONAL,16.497131,75.295287
16945,POISONING-PROFESSIONAL,16.505185,75.302771
16794,POISONING-PROFESSIONAL,16.498901,75.294405
17009,POISONING-PROFESSIONAL,16.499933,75.291213
19541,PUBLIC SAFETY,16.017765,75.548957
12114,PUBLIC SAFETY,16.202334,76.053066
5896,PUBLIC SAFETY,16.181749,75.700258
2585,PUBLIC SAFETY,15.907857,75.500451
5873,PUBLIC SAFETY,16.190122,75.7033309
911,PUBLIC SAFETY,15.993804,75.943679
12117,PUBLIC SAFETY,16.059852,76.050892
10566,PUBLIC SAFETY,15.982265,75.754494
12135,PUBLIC SAFETY,16.056172,76.061603
5948,PUBLIC SAFETY,16.187465,75.701322
12134,PUBLIC SAFETY,16.055141,76.041926
12112,PUBLIC SAFETY,16.056127,76.032487
16886,PUBLIC SAFETY,16.501114,75.297818
4701,PUBLIC SAFETY,16.159716,75.680712
13228,PUBLIC SAFETY,15.955425,76.121801
7791,PUBLIC SAFETY,16.484726,75.129697
11904,PUBLIC SAFETY,16.008581,75.990166
11910,PUBLIC SAFETY,16.065046,76.058074
910,PUBLIC SAFETY,16.03214,75.925133
2122,RAPE,15.945007,75.759898
7666,RAPE,16.471172,75.163371
4378,RAPE,16.156515,75.817067
5439,RAPE,16.172535,75.655721
14338,RAPE,15.881399,76.026078
1212,RAPE,16.023817,75.88394
614,RIOTS,16.109778,75.93192
4713,RIOTS,16.289045,75.987872
6217,RIOTS,16.18116,75.702658
14356,RIOTS,16.028592,76.143247
8181,RIOTS,16.47863,75.130734
13252,RIOTS,15.966104,76.106353
17875,RIOTS,16.202612,75.56238
5464,RIOTS,16.172535,75.655721
14354,RIOTS,16.031475,76.143439
2158,RIOTS,15.918818,75.472405
4372,RIOTS,16.207228,75.892822
4657,RIOTS,16.150663,75.747296
14491,RIOTS,15.955189,76.27126
8135,RIOTS,16.510401,75.159736
9007,RIOTS,16.345314,75.592413
2619,RIOTS,15.96273,75.682759
19213,RIOTS,16.044192,75.473979
8995,RIOTS,16.321448,75.691439
6216,RIOTS,16.189524,75.73284
9939,RIOTS,16.329454,75.641133
16736,RIOTS,16.506543,75.29339
2071,RIOTS,15.887264,75.704374
11779,RIOTS,16.17516,76.094488
9315,RIOTS,16.239752,75.548132
14533,RIOTS,16.107203,76.1696119
18097,RIOTS,16.205998,75.618015
5237,RIOTS,15.93092,75.675011
10488,RIOTS,16.04907,75.790798
1297,RIOTS,16.526545,75.562312
5497,RIOTS,16.172535,75.655721
5103,RIOTS,16.267502,75.874009
4466,RIOTS,16.231139,75.760804
9095,RIOTS,16.392996,75.5234
16051,RIOTS,16.455914,75.285471
10862,RIOTS,15.654585,75.654585
6156,RIOTS,16.193912,75.701132
2869,RIOTS,15.902837,75.677984
764,RIOTS,16.05312,75.981318
19208,RIOTS,16.061016,75.659325
12030,RIOTS,16.207869,76.061007
18394,RIOTS,16.206507,75.497892
8047,RIOTS,16.463722,75.181231
12100,RIOTS,16.100164,76.028597
11935,RIOTS,16.057006,76.134644
10390,RIOTS,16.053159,75.680716
8951,RIOTS,16.335305,75.642127
672,RIOTS,15.940925,75.915878
6220,RIOTS,16.185161,75.698245
19162,RIOTS,16.008509,75.541826
4099,RIOTS,16.295635,75.892028
1230,RIOTS,16.040748,75.939869
14179,RIOTS,16.059821,76.167898
13668,RIOTS,15.095541,76.112733
15470,RIOTS,16.457622,75.379261
4321,RIOTS,16.217845,75.663285
15308,RIOTS,16.467234,75.38079
17339,RIOTS,16.3015,75.1733
18172,RIOTS,16.219779,75.608593
1176,RIOTS,16.138594,75.827478
20020,RIOTS,16.071497,75.432401
12103,RIOTS,16.035601,76.055395
5509,RIOTS,16.172535,75.655721
14189,RIOTS,16.09568,76.204249
9006,RIOTS,16.345263,75.592291
10588,RIOTS,16.070265,75.751797
15838,RIOTS,16.505383,75.231558
19354,RIOTS,16.14482,75.469066
14229,RIOTS,16.104075,76.165155
13680,RIOTS,15.057279,76.006486
9129,RIOTS,16.509195,75.570824
5395,RIOTS,16.172535,75.655721
4209,RIOTS,16.251306,75.765976
10851,RIOTS,15.994258,75.78728
8187,RIOTS,16.464848,75.111174
8090,RIOTS,16.424644,75.108678
5146,RIOTS,16.2551,75.9841
15987,RIOTS,16.460344,75.301803
12082,RIOTS,16.181735,76.000134
4737,RIOTS,16.211435,75.631193
4709,RIOTS,16.101552,75.786251
9025,RIOTS,16.386865,75.491399
2295,RIOTS,15.936017,75.78859
4852,RIOTS,16.187934,75.628077
4347,RIOTS,16.274473,76.029543
4736,RIOTS,16.213981,75.632826
14228,RIOTS,16.104188,76.165181
8103,RIOTS,16.488311,75.132179
665,RIOTS,16.120104,75.903117
7541,RIOTS,16.427649,75.114629
18036,RIOTS,16.193596,75.514023
4345,RIOTS,16.274904,76.029491
18142,RIOTS,16.150326,75.513781
14535,RIOTS,16.095148,76.197146
14387,RIOTS,15.920102,76.0863749
5613,RIOTS,16.172535,75.655721
14103,RIOTS,15.955003,76.273081
13365,RIOTS,15.936209,76.10243
10391,RIOTS,16.053235,75.679886
10912,RIOTS,15.256545,75.258456
2464,RIOTS,15.90194,75.513511
11894,RIOTS,16.063335,75.965521
19180,RIOTS,16.013229,75.54291
11703,RIOTS,16.055602,76.08047
14337,RIOTS,15.961059,76.158204
13572,RIOTS,15.968282,76.112337
2461,RIOTS,15.941505,75.802338
4255,ROBBERY,16.243204,75.9601719
5490,ROBBERY,16.172535,75.655721
17898,ROBBERY,16.18643,75.612476
7512,ROBBERY,16.538809,75.179471
18217,ROBBERY,16.180882,75.606526
9856,ROBBERY,16.34381,75.6465
15465,ROBBERY,16.511673,75.26106
19154,ROBBERY,16.02392,75.549971
5508,ROBBERY,16.172535,75.655721
11970,ROBBERY,16.146386,76.023571
14345,ROBBERY,15.957044,76.183465
7536,ROBBERY,16.424041,75.11099
2598,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.912014,75.662083
5309,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.182261,75.622934
2984,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.877276,75.498315
799,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.129839,75.943348
12083,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.181821,76.000677
9316,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.274439,75.487226
4749,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.299949,75.888975
9849,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.259023,75.631452
8141,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.45953,75.18025
5324,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.168697,75.74637
6902,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.162122,75.654179
19942,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.020211,75.579801
4418,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.19148,75.809481
3016,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.838319,75.612901
2985,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.984308,75.697941
2307,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.898374,75.45073
4221,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.171733,75.89714
18066,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.15213,75.513705
8095,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.422188,75.105051
7043,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.143985,75.675366
7559,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.492667,75.15096
11803,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.149575,76.007109
6933,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.187502,75.71033
9406,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.240792,75.514635
12504,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.05544,75.58214
10395,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.066426,75.70492
15609,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.578917,75.26497
5331,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.304533,75.88888
9866,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.36464,75.69439
9407,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.240945,75.514444
7578,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.531029,75.171367
4481,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.145902,75.827746
13386,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.952961,76.114225
2488,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.937857,75.432228
4694,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.195696,75.853865
12518,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.25423,76.85423
14355,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.02809,76.144086
12513,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.64232,76.85642
18094,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.186127,75.61282
17271,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.51039,75.28066
2580,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.97507,75.704449
14452,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.018045,76.1312509
2579,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.901955,75.72214
6254,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.18321,75.702654
2998,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,15.949964,75.771851
15503,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.418465,75.394614
11931,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.191165,76.09586
4614,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.158751,75.796641
4366,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.301893,75.889501
11857,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.059651,76.059516
18343,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.154574,75.528536
7041,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.184602,75.624991
5482,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,16.172535,75.655721
13095,SEDITION,15.962691,76.114133
11782,SUICIDE,16.034142,76.072945
9335,SUICIDE,16.348984,75.617936
2946,SUICIDE,15.920378,75.676659
2412,SUICIDE,16.021026,75.642173
10486,SUICIDE,16.033569,75.838127
10595,SUICIDE,16.066886,75.850623
5235,SUICIDE,16.152889,75.688945
19128,SUICIDE,16.105149,75.545962
1010,SUICIDE,16.104619,75.864561
2095,THEFT,15.845465,75.571045
13700,THEFT,15.955511,76.125486
9903,THEFT,16.987456,75.987456
1278,THEFT,16.054967,75.952014
9192,THEFT,16.355182,75.706469
2074,THEFT,15.923424,75.679089
4108,THEFT,16.205441,75.889942
9882,THEFT,16.258697,75.987456
12081,THEFT,16.161893,76.020614
11858,THEFT,16.153762,75.98058
9132,THEFT,16.422067,75.437178
19945,THEFT,15.946494,75.501994
15377,THEFT,16.610731,75.239369
9046,THEFT,16.238557,75.52384
15389,THEFT,16.567331,75.312824
4753,THEFT,16.194924,75.810588
15394,THEFT,16.587883,75.237536
10494,THEFT,16.033226,75.8427399
11979,THEFT,16.057072,76.081138
15708,THEFT,16.509545,75.261413
16803,THEFT,16.507866,75.284889
9394,THEFT,16.36718,75.587089
5832,THEFT,16.18705,75.710344
15464,THEFT,16.473248,75.296017
14140,THEFT,16.086473,76.166317
2637,THEFT,15.923677,75.679318
8111,THEFT,16.496997,75.133213
15317,THEFT,16.506149,75.265521
879,THEFT,16.019916,75.880226
16102,THEFT,16.344452,75.304444
10389,THEFT,16.054419,75.796348
2218,THEFT,15.934298,75.730546
5255,THEFT,16.146315,75.634717
4688,THEFT,16.288467,75.924747
8983,THEFT,16.344606,75.638214
5800,THEFT,16.18423,75.702933
5817,THEFT,16.183132,75.697237
17381,THEFT,16.510867,75.278167
9888,THEFT,16.17234,75.16981
6234,THEFT,16.185042,75.701154
6233,THEFT,16.189032,75.687106
15770,THEFT,16.430975,75.355085
14243,THEFT,15.913082,76.275545
9403,THEFT,16.398522,75.453887
10907,THEFT,15.051587,75.795102
8102,THEFT,16.491536,75.139917
1213,THEFT,16.052011,75.944333
5717,THEFT,16.172535,75.655721
11800,THEFT,16.17131,76.006731
18399,THEFT,16.206605,75.498102
13600,THEFT,15.005754,76.000647
2945,THEFT,15.552634,75.404332
15884,THEFT,16.509853,75.260558
16954,THEFT,16.508503,75.296375
13199,THEFT,15.951043,76.114259
9945,THEFT,16.344861,75.611555
18170,THEFT,16.191567,75.554173
9026,THEFT,16.351008,75.645689
13178,THEFT,15.950465,76.114369
16091,THEFT,16.510727,75.265318
11885,THEFT,16.040446,76.043715
5777,THEFT,16.192644,75.70257
1309,THEFT,16.123564,75.654231
4161,THEFT,16.283564,75.962987
14326,THEFT,15.941117,76.09123
12075,THEFT,16.063714,76.061238
2097,THEFT,15.923394,75.679078
9968,THEFT,16.326598,75.256987
16800,THEFT,16.504932,75.296764
15872,THEFT,16.323777,75.122223
5086,THEFT,16.146883,75.745187
1214,THEFT,16.10258,75.863911
15673,THEFT,16.575237,75.22671
9950,THEFT,16.382417,75.668838
858,THEFT,16.041743,75.940359
14561,THEFT,16.029691,76.260742
12089,THEFT,16.059498,76.0636549
2631,THEFT,15.922989,75.679383
16796,THEFT,16.505442,75.294336
5441,THEFT,16.172535,75.655721
5569,THEFT,16.172535,75.655721
15391,THEFT,16.597997,75.25864
4855,THEFT,14.868532,76.425237
19229,THEFT,16.129717,75.523428
14234,THEFT,16.013607,76.13508
16970,THEFT,16.50496,75.295729
11918,THEFT,16.022919,76.079215
5813,THEFT,16.190202,75.701495
16756,THEFT,16.510246,75.283169
5854,THEFT,16.191216,75.710182
14109,THEFT,15.928758,76.08352
14430,THEFT,16.166627,76.042928
8133,THEFT,16.48051,75.129216
2123,THEFT,15.875768,75.722914
13641,THEFT,15.005804,76.000647
18292,THEFT,16.198052,75.501674
10908,THEFT,15.069292,75.723658
16101,THEFT,16.473685,75.290001
14622,THEFT,15.57563,76.06426
8169,THEFT,16.48852,75.13426
2588,THEFT,15.921727,75.679547
1296,THEFT,16.756265,75.231254
15542,THEFT,16.522987,75.28654
2250,THEFT,15.844884,75.575091
2591,THEFT,15.896862,75.547201
2127,THEFT,15.848719,75.74961
5492,THEFT,16.172535,75.655721
14200,THEFT,16.04639,76.263765
2603,THEFT,15.890533,75.70831
18369,THEFT,16.182745,75.613372
7660,THEFT,16.493627,75.143725
2862,THEFT,15.949316,75.747467
5931,THEFT,16.188582,75.698586
4262,THEFT,16.265755,75.879128
2497,THEFT,15.84097,75.682257
13115,THEFT,15.955188,76.107184
9104,THEFT,16.289579,75.630476
1305,THEFT,16.123564,75.526865
5116,THEFT,16.195366,75.834995
783,THEFT,16.156025,75.909745
14197,THEFT,15.915548,76.277313
9929,THEFT,16.326598,75.254654
19112,THEFT,16.002836,75.537915
14340,THEFT,15.891387,76.113914
2991,THEFT,15.873382,75.498621
4143,THEFT,16.185109,75.619755
10422,THEFT,16.03506,75.755645
18126,THEFT,16.20102,75.499275
4122,THEFT,16.195875,75.810086
17356,THEFT,16.509532,75.273038
19559,THEFT,16.004538,75.539385
11712,THEFT,16.095913,76.093356
5702,THEFT,75.655721,16.172535
4180,THEFT,16.28692,75.986998
10906,THEFT,15.258545,75.258458
20023,THEFT,16.014834,75.548194
9755,THEFT,16.418161,75.430627
9122,THEFT,16.418601,75.438694
5788,THEFT,16.184492,75.697731
13247,THEFT,15.961777,76.112717
5730,THEFT,16.172535,75.655721
9946,THEFT,37.357012,75.66152
1222,THEFT,16.055,75.950835
5688,THEFT,16.172535,75.655721
9936,THEFT,16.54624,75.25475
3009,THEFT,15.889476,75.704084
15679,THEFT,16.564762,75.354105
9147,THEFT,16.287377,75.618916
2143,THEFT,15.845093,75.574314
16046,THEFT,16.566539,75.291919
5710,THEFT,16.172535,75.655721
11793,THEFT,16.054822,76.059374
2875,THEFT,15.923523,75.679337
13148,THEFT,15.963481,76.118411
16744,THEFT,16.505105,75.290126
2449,THEFT,15.831856,75.561482
16998,THEFT,16.509451,75.287109
8984,THEFT,16.321789,75.684257
2229,THEFT,15.83262,75.608291
1310,THEFT,15.979324,75.875515
2330,THEFT,15.923697,75.678712
2383,THEFT,15.91585,75.501592
16708,THEFT,16.508536,75.283955
6219,THEFT,16.184978,75.7027689
13223,THEFT,15.952296,76.127193
17388,THEFT,16.3019,75.1736
17006,THEFT,16.506752,75.286886
9312,THEFT,16.352031,75.626149
15762,THEFT,16.568398,75.375128
15514,THEFT,16.519556,75.275929
13136,THEFT,15.942874,76.111685
15672,THEFT,16.51139,75.257692
9887,THEFT,16.34922,75.6122
15446,THEFT,16.515715,75.290156
11831,THEFT,16.170967,76.005801
16707,THEFT,16.507911,75.284958
11930,THEFT,16.065118,76.057247
17835,THEFT,16.186357,75.612431
11882,THEFT,16.059579,76.034978
15392,THEFT,16.611213,75.22964
16776,THEFT,16.50545,75.293891
5197,THEFT,16.264112,75.927832
7597,THEFT,16.479464,75.128159
12033,THEFT,16.202544,76.060074
16833,THEFT,16.50887,75.282471
11847,THEFT,16.029948,76.079777
2179,THEFT,15.930833,75.676137
5484,THEFT,16.172535,75.655721
9324,THEFT,16.348097,75.61907
19555,THEFT,16.067341,75.567557
2566,THEFT,15.841446,75.758739
15378,THEFT,16.586394,75.161315
12078,THEFT,16.142554,76.027271
18031,THEFT,16.198846,75.500601
11691,THEFT,16.163979,76.095759
2910,THEFT,15.5438,75.432825
17378,THEFT,16.5086,75.29176
18119,THEFT,16.186213,75.612409
8961,THEFT,16.383066,75.555301
2933,THEFT,15.913264,75.503747
14135,THEFT,15.988699,76.126725
14389,THEFT,15.935423,76.09342
17923,THEFT,16.186543,75.612445
19224,THEFT,16.065899,75.647163
7628,THEFT,16.473734,75.133387
12503,THEFT,16.190747,76.095289
16976,THEFT,16.492312,75.290335
10871,THEFT,15.456585,75.525465
1232,THEFT,16.141156,75.905578
1311,THEFT,16.090007,75.865842
967,THEFT,16.05678,75.943098
15369,THEFT,16.581049,75.262288
9993,THEFT,16.33972,75.636266
17856,THEFT,16.20002,75.492341
5576,THEFT,16.172535,75.655721
18035,THEFT,16.186782,75.605437
9037,THEFT,16.3981,75.53556
2067,THEFT,15.926752,75.677064
4319,THEFT,16.185071,75.619961
18381,THEFT,16.193237,75.551334
13658,THEFT,15.057271,76.007234
15772,THEFT,16.455995,75.285692
11850,THEFT,16.066386,76.060596
18153,THEFT,16.198525,75.496686
13213,THEFT,15.970674,76.111756
772,THEFT,16.021319,75.881233
8985,THEFT,16.389459,75.511869
11692,THEFT,16.058811,76.061696
1237,THEFT,15.942625,75.940993
19475,THEFT,16.015103,75.550455
11713,THEFT,16.056047,76.059461
14143,THEFT,15.911651,76.085727
4335,THEFT,16.101874,75.782425
12041,THEFT,16.20359,76.060261
1289,THEFT,16.053703,75.951149
9022,THEFT,16.345977,75.624989
5949,THEFT,16.174609,75.690649
12035,THEFT,16.16886,76.127038
17340,THEFT,16.30632,75.172667
11890,THEFT,16.083935,75.956528
15388,THEFT,16.563885,75.312356
2469,THEFT,15.840183,75.750716
9657,THEFT,16.19474,75.383
9156,THEFT,16.260173,75.489401
15704,THEFT,16.49827,75.246163
2494,THEFT,15.876261,75.711868
2230,THEFT,15.6207825,75.7851121
13151,THEFT,15.968379,76.110403
12107,THEFT,16.051582,76.060634
13387,THEFT,15.96862,76.1082
2271,THEFT,15.838137,75.542706
10441,THEFT,16.017168,75.713052
17366,THEFT,16.0,75.0
4853,WRONGFUL RESTRAINT/CONFINEMENT,16.18977,75.627837
13671,WRONGFUL RESTRAINT/CONFINEMENT,15.057305,76.00653
17216,WRONGFUL RESTRAINT/CONFINEMENT,16.51036,75.28064
17155,WRONGFUL RESTRAINT/CONFINEMENT,16.508919,75.283721
9960,WRONGFUL RESTRAINT/CONFINEMENT,16.349364,75.612135
8062,WRONGFUL RESTRAINT/CONFINEMENT,16.284112,75.72412
